		// migemo-dictの追加辞書(Skyrimバニラレコード抽出)
		// 最終更新: 2018/03/19 BowmoreLover
		// 本辞書の用途について:
		// ・migemo-dictにマージすることを想定した追加辞書
		// ・辞書キーを置き換えるのではなく、候補列への置き換え/追加を想定している
		// ・migemo-dictとは異なり、本ファイルではタブで始まる行はコメント扱い
		// 本辞書の内容:
		// ・英語のスペリングで日本語を検索するための辞書
		// ・バニラのプラグインから*:FULL, *:SHRTレコードの英語原文・日本語訳文を抽出した

oppressive fog	抑圧の霧
orcish invader	オークの侵略者
orcish war axe	オークの片手斧
orichalcum ore	オリハルコンの鉱石
orthus endario	オルサス・エンダリオ
pantea's flute	パンテアのフルート
paragon socket	パラゴン・ソケット
parent's touch	親のぬくもり
perk activator	能力アクティベータ―
petty soul gem	極小魂石
pheasant roast	キジのロースト
pirate captain	海賊の船長
potema's skull	ポテマの頭蓋骨
practice arrow	練習用の矢
prelate's mace	司教のメイス
private letter	親書
psiijic gloves	シージックの手袋
quarried stone	採石した石
quick reflexes	クイック・リフレックス
quintus navale	クインタス・ナバレ
ra'jirr's note	ラジールのメモ
ragnvald canal	ラグンヴァルド運河
rahgot's reply	ラーゴットの返事
ranmir's house	ランミルの家
ravage magicka	マジカ破壊
ravage stamina	スタミナ破壊
raw rabbit leg	兎の足
reaper bracers	リーパーの腕当て
reaper's robes	リーパーのローブ
reaperr's hood	リーパーのフード
redguard boots	レッドガードのブーツ
redguard woman	レッドガードの女性
reduced health	体力低下
reflect attack	攻撃反射
refugees' rest	リフュージズ・レスト
research notes	調査書
resist disease	疾病耐性
restore health	体力治癒
revered dragon	崇拝されしドラゴン
riekling chief	リークリングの族長
riekling rider	リークリング・ライダー
riekling scout	リークリングの斥候
riekling spear	リークリングの槍
riften fishery	リフテン水産
riften stables	リフテン馬屋
rigel's letter	リゲルの手紙
ring of health	体力の指輪
ring of namira	ナミラの指輪
ring of remedy	治癒の指輪
roadside guard	ロードサイドの衛兵
roadside ruins	ロードサイド遺跡
roasted ox leg	雄牛の足のロースト
robber's gorge	追いはぎ峡谷
room 10 layout	部屋10の配置
room 11 layout	部屋11の配置
roras's letter	ロラスの手紙
ruins of rkund	ルクンドの遺跡
rundi's dagger	ルンディのダガー
saarthal miner	サールザル鉱山労働者
sabre cat pelt	サーベルキャットの毛皮
sacred witness	聖なる目撃者
salonia caelia	サロニア・カエリア
sanuarach mine	サヌアラッチ鉱山
sap repository	樹液の宝庫
sapphire geode	サファイア晶石
savage feeding	野蛮なる貪欲
scaled bracers	スケールの腕当て
scaly pholiota	スギタケ
scent of blood	血の匂い
scrap of paper	紙切れ
scribbled note	走り書きのメモ
scroll of calm	鎮静の巻物
scroll of fear	恐れの巻物
scroll of fury	激昂の巻物
scroll of rout	威圧の巻物
searing embers	焼けている燃えさし
sebastian lort	セバスチャン・ロート
second remains	第二の死体
secret servant	秘密の召使い
secunda's kiss	セクンダの口づけ
seeker remains	シーカーの遺体
selveni nethri	セルヴェニ・ネスリ
sergius's note	サルジアスのメモ
serpent's spit	大蛇の唾
shadow warrior	影の戦士
shadowstrength	シャドウストレングス
shavari's note	シャヴァーリのメモ
shipwreck loot	難破船の宝
shrine of mara	マーラの祠
shrouded armor	暗殺者の軽装鎧
shrouded boots	暗殺者のブーツ
shrouded grove	隠匿の森
shrouded robes	暗殺者のローブ
shrouded shoes	暗殺者の靴
silana petreia	シラナ・ペトレイア
sild's journal	シルドの日記
silver platter	銀の大皿
sinding's body	シンディングの体
sinding's skin	シンディングの皮
skaggi's house	スカッジの家
skull pedestal	ドクロの台座
smithing perks	鍛冶
snow bear pelt	ユキグマの毛皮
snow-shod farm	スノー・ショッド農園
snowclad ruins	スノークラッド遺跡
snowy ice vine	スノー・アイス・ヴァイン
soaked taproot	浸した主根
solitude guard	ソリチュード衛兵
soul tear trap	ソウル・ティアリングの罠
spectral arrow	形なき矢
spider control	クモの制御
spirit of nirn	ニルンの霊魂
spriggan spray	スプリガン・スプレー
spriggan swarm	スプリガンの一群
sprintfx spell	ダッシュFX呪文
stagger attack	よろめき攻撃
stalhrim armor	スタルリムの鎧
stalhrim arrow	スタルリムの矢
stalhrim boots	スタルリムのブーツ
stalhrim sword	スタルリムの剣
stamina damage	スタミナダメージ
stamina poison	倦怠の毒
steadfast ward	魔力の壁
steamcrag camp	スチームクラグの野営地
steel smithing	鋼鉄の鍛造術
stillborn cave	スティルボーン洞窟
stone monolith	石のモノリス
storm atronach	雷の精霊
strange amulet	奇妙なアミュレット
strange vessel	奇妙な船
stripped items	奪われたアイテム
stromm's diary	ストロムの日記
sudi's journal	スディの日記
summon dremora	ドレモラ召喚
swindler's den	詐欺師の隠れ家
switch targets	ターゲットを切り替え
sylgja's house	シルグジャの家
takes-in-light	光を取り込む者
tall bookshelf	背の高い本棚
targe bleeding	出血中の対象
tavern clothes	酒場の服
telvanni robes	テルヴァンニのローブ
telvanni shoes	テルヴァンニの靴
temba wide-arm	テンバ・ワイド・アーム
temple of mara	マーラの聖堂
temple of xrib	エクスリブの聖堂
test your luck	幸運を試せ
thalmor archer	サルモールの射手
thalmor gloves	サルモールの手袋
thalmor orders	サルモールの命令
thalmor wizard	サルモール・ウィザード
the dragon war	竜戦争
the hag's cure	ハグズキュア
the karthspire	カーススパイアー
the lady stone	淑女の石碑
the longhammer	ロングハンマー
the lord stone	大公の石碑
the mage stone	魔術師の石碑
the pale blade	ペイル・ブレイド
the rear guard	後衛の心得
the rueful axe	悔恨の斧
the third door	第三の扉
the underforge	アンダーフォージ
the white hall	ホワイトホール
the wild elves	野生のエルフ
the wispmother	ウィスプマザー
thistle branch	シッスルの枝
tilisu severin	ティリス・セヴェリン
tolenos omoren	トレノス・オモレン
tolfdir's book	トルフディルの本
tolvald's cave	トルバルド洞窟
torture victim	拷問の犠牲者
tower of mzark	ムザークの塔
traitor's post	裏切り者の位置
traveling bard	旅の吟遊詩人
treasure map i	宝の地図 1
treasure map v	宝の地図 5
treasure map x	宝の地図 10
treasury house	トレジャーハウス
ulfr the blind	光無きウルフル
ulfric's boots	ウルフリックのブーツ
ulyn's journal	ウリンの日記
uncommon taste	無類の味わい
unearthly will	超常の意志
unknown effect	未知の効果
unknown potion	未知の薬
unmelting snow	溶けない雪
vacant beehive	空のハチの巣
vaermina robes	ヴァーミルナのローブ
valdr's dagger	ヴァルドルのダガー
vale deer hide	谷の鹿の皮
vale sabre cat	谷のサーベルキャット
vampire cattle	吸血鬼の下僕
vampire gloves	吸血鬼の手袋
vampire hunter	吸血鬼ハンター
vampire jailor	吸血鬼看守
vampire's bane	吸血鬼のベイン
vampire's gaze	吸血鬼の眼差し
vampire's note	吸血鬼のメモ
vampiric drain	吸血鬼の吸収
vantus loreius	ヴァンタス・ロレイウス
varnius junius	ヴァルニウス・ジュニウス
vegetable soup	野菜スープ
venarus vulpin	ヴェナルス・ヴルピン
vendil severin	ヴェンディル・セヴェリン
verner's house	ヴェルネルの家
vigdis salvius	ヴィグディス・サルヴィウス
vigilant tolan	番人トラン
vilkas's sword	ヴィルカスの剣
viola giordano	ヴィオラ・ジョルダノ
visiting noble	訪問貴族
voldsea giryon	ヴォルドシー・ジリョン
volk's journal	ヴォルクの日記
volkihar ruins	ヴォルキハル城の廃墟
volskygge peak	ヴォルスキーグ・ピーク
volsung's bust	ヴォルサングの胸像
wall of flames	炎の壁
wall of storms	雷の障壁
ward - greater	シールド - 上級
warden's chest	番人の宝箱
watchman's hut	番兵の小屋
waterbreathing	水中呼吸
waters of life	生命の水
wedding wreath	ウエディングリース
werewolf brute	ウェアウルフ・ブルート
werewolf claws	ウェアウルフの爪
werewolf totem	ウェアウルフ・トーテム
werewolf vargr	ウェアウルフ・ヴァルグル
weystone focus	ウェイストーン・フォーカス
whistling mine	笛鳴き坑道
whiterun guard	ホワイトラン衛兵
windhelm docks	ウィンドヘルムの港
windhelm guard	ウィンドヘルム衛兵
windshear bash	ウィンドシアバッシュ
windshear post	ウィンドシア・ポスト
windstad manor	ウィンドスタッド邸
windward ruins	ウィンドワード遺跡
windward spire	ウィンドワード・スパイアー
wisp abilities	ウィスプの能力
wisp wrappings	ウィスプ・ラッピング
withered shrub	枯れた低木
withered trees	枯れ木
wizards' guard	ウィザードの衛兵
wolf gauntlets	オオカミの篭手
wolfskull cave	ウルフスカル洞窟
worker's house	労働者の家
wretched abyss	深淵からの声
ysolda's house	イソルダの家
absorb health	体力吸収
absorb spells	呪文吸収
aduri sarethi	アデュリ・サレシ
ae soul drain	AEソウル・ドレイン
aela's shield	アエラの盾
aerin's house	アエリンの家
agent of mara	マーラの使徒
akaviri sword	アカヴィリの剣
albino poison	白スパイダーの毒
albino spider	白スパイダー
alchemy perks	錬金
alik'r archer	アリクル射手
alik'r wizard	アリクル・ウィザード
all soul gems	全ての魂石
alva's cellar	アルバの家の地下
amren's house	アムレンの家
ancestor moth	聖蚕
ancient chest	古代の宝箱
ancient edict	太古の勅令
animal damage	動物ダメージ
anise's cabin	アニスの小屋
ansilvund key	アンシルヴァンドの鍵
aphia velothi	エイフィア・ヴェローティ
aranea ienith	アラネア・イエニス
arch conjurer	アークコンジュラー
archery dummy	弓術一派
archery perks	弓術
arcwind point	アークウィンドポイント
armor - ebony	鎧 - 黒檀
armor - stone	鎧 - 石
armored husky	鎧のハスキー
armored troll	武装したトロール
armory, doors	武器庫: 扉
armory, floor	武器庫: 床
armory, walls	武器庫: 壁
arondil's key	アロンディルの鍵
arrow defense	矢の防御
arvak's skull	アルヴァクの頭蓋骨
ash extractor	灰の抽出器
ash hopper fx	アッシュホッパーFX
aspiring mage	向上心に燃える魔術師
attack target	ターゲットを攻撃
balbus's fork	バルバスのフォーク
ballista bolt	バリスタのボルト
bandit archer	山賊の射手
bandit leader	山賊の頭
bandit outlaw	山賊の無法者
bandit wizard	山賊のウィザード
banish daedra	デイドラ帰還
bards college	吟遊詩人の大学
batum gra-bar	バトゥーム・グラ・バー
beggar prince	物乞い王子
berit's ashes	ベリットの灰
blackrock den	ブラックロックの隠れ家
blades helmet	ブレイズの兜
blades shield	ブレイズの盾
blank lexicon	空白の辞典
blizzard rest	ブリザード・レスト
blood harvest	血の収穫
blood healing	血の癒し
blue dartwing	ブルー・ダートウィング
bolli's house	ボリーの家
bone, part ii	骨 第2部
bounty hunter	賞金稼ぎ
braided bread	編み込みパン
braidwood inn	宿屋「ブレイドウッド」
brina merilis	ブリナ・メリリス
brina's house	ブリナの家
calixto's key	カリクストの鍵
call of valor	勇気の呼び声
canticle bark	カンティクルの木の樹皮
captain aldis	アルディス隊長
cast iron pot	鋳鉄鍋
chicken's egg	鶏の卵
child's chest	子供用の宝箱
chitin helmet	キチンの兜
chitin shield	キチンの盾
cindiri arano	シンディリ・アラーノ
clavicus vile	クラヴィカス・ヴァイル
clear skies 1	晴天の空1
clear skies 2	晴天の空2
clear skies 3	晴天の空3
college boots	大学ブーツ
college guard	大学衛兵
college robes	大学ローブ
corrupt agent	悪徳官吏
courier items	配達物
creep cluster	クリープ・クラスター
critical shot	クリティカルショット
crossinghouse	クロッシングハウス
cultist adept	精鋭の信者
cultist boots	信者のブーツ
cultist robes	信者のローブ
cynric endell	シンリック・エンデル
daedric armor	デイドラの鎧
daedric arrow	デイドラの矢
daedric boots	デイドラのブーツ
daedric relic	デイドラの遺物
daedric sword	デイドラの剣
dalan merchad	ダラン・マーチャド
damage health	体力減退
damphall mine	ダンプホール鉱山
darkfall cave	ダークフォール洞窟
dawnstar jail	ドーンスター監獄
deadly poison	毒（極限）
dearest dinya	最愛なるディンヤ
deathhound fx	デスハウンドFX
deepwood vale	ディープウッド谷
deft movement	巧みな動作
dexion evicus	デキソン・エヴィカス
dismay - faas	失望 - Faas
dismay - maar	失望 - Maar
distintegrate	分解
do not delete	削除不可
doesn't exist	存在しない
dragon aspect	ドラゴンアスペクト
dragon breath	ドラゴンブレス
dragon bridge	ドラゴン・ブリッジ
dragon damage	ドラゴンダメージ
dragon disarm	ドラゴン武装解除
dragon lair 3	ドラゴンの巣3
dragon priest	ドラゴン・プリースト
dragon riding	ドラゴン騎乗
dragon scales	ドラゴンの鱗
drain magicka	マジカ低下
drain stamina	スタミナ低下
draugr thrall	ドラウグルの従徒
dremora churl	ドレモラ・チャール
drunk cultist	酔った信者
dual savagery	二連猛撃
dukaan's fury	ドゥカーンの激昂
dunmer outfit	ダンマーの服
dushnikh mine	ダシュニク鉱山
dwarven armor	ドワーフの鎧
dwarven arrow	ドワーフの矢
dwarven boots	ドワーフのブーツ
dwarven scrap	ドワーフのくず
dwarven sword	ドワーフの剣
dwemer museum	ドゥーマー博物館
ebonmere lock	エボンメア・ロック
ebony war axe	黒檀の片手斧
ebony warrior	黒檀の戦士
eclipse blast	イクリプス・ブラスト
electromancer	電極術師
elven war axe	エルフの片手斧
emerald geode	エメラルド晶石
endon's house	エンドンの家
enmon's house	エンモンの家
etched tablet	彫刻石板
expert censer	熟練用香炉
expert hammer	熟練用ハンマー
expert retort	熟練者用レトルト
extra pockets	エクストラ・ポケット
eye of magnus	マグナスの目
falas selvayn	ファラス・セルヴァイン
falmer helmet	ファルメルの兜
falmer poison	ファルメルの毒
falmer shaman	ファルメルの呪術師
falmer shield	ファルメルの盾
family shield	一族の盾
faryl atheron	ファーイル・アセロン
father's love	父性愛
fellglow keep	フェルグロウ砦
fellstar farm	フェルスター農場
feral vampire	凶暴な吸血鬼
feyfolken iii	妖精族 第3巻
fire storm 10	炎の嵐10
fire storm 25	炎の嵐25
fire storm 40	炎の嵐40
fire storm 65	炎の嵐65
first remains	初めての死体
fish hatchery	魚のふ化場
flower basket	花かご
forsaken cave	見捨てられた洞窟
forsworn note	フォースウォーンのメモ
fort greymoor	グレイムーア砦
fort snowhawk	スノーホーク砦
fortify block	防御上昇
fortify sneak	隠密上昇
frenzy poison	激昂の毒
friendly fire	仲間の誤射
froki's shack	フローキの小屋
frost barrier	冷気の障壁
frost mastery	熟練の氷
frost mirriam	フロスト・ミリアム
frozen falmer	氷のファルメル
frozen shaman	氷の呪術師
fruki's house	フルーキの家
fur gauntlets	毛皮の篭手
garan marethi	ガラン・マレシ
gastrap dummy	ガストラップ・ダミー
ghost ability	亡霊能力
ghost visuals	亡霊ビジュアル
gian the fist	拳のジアン
giant's grove	巨人の森
giraud gemane	ジラウド・ゲマネ
gissur's note	ギシュールのメモ
glass war axe	碧水晶の片手斧
gold necklace	金の首飾り
gold ore vein	金の鉱脈
gorm's letter	ゴルムの手紙
grand healing	大治癒
grilled leeks	リーキのグリル
hag's end key	ハグズエンドの鍵
hagraven claw	ハグレイヴンの爪
haknir's crew	ハクニールの乗組員
hakon one-eye	隻眼のハコン
hall of valor	勇気の間
hallowed dead	神聖なる死者
hamvir's rest	ハンヴィルズ・レスト
harstrad cave	ハーストラド洞窟
hawk feathers	鷹の羽
head bandages	頭の包帯
healing altar	治癒の祭壇
healing hands	治癒の手
health damage	体力ダメージ
helgi's ghost	ヘルギの亡霊
helm of yngol	ユンゴルの兜
hermaeus mora	ハルメアス・モラ
high hrothgar	ハイ・フロスガー
highmoon hall	ハイムーン広間
hogni red-arm	ホグニ・レッド・アーム
horker island	ホーカー島
hunter's rest	ハンターズ・レスト
hvitkald peak	ヴィトカルド・ピーク
hypnotic gaze	眠りの眼差し
ice wolf pelt	アイスウルフの毛皮
idgrod's note	イドグロッドのメモ
imbued spider	浸透したスパイダー
imperial fort	帝国の砦
imperial luck	帝国軍ラック
imperial mage	帝国軍の魔術師
imperial town	帝国軍の街
improve sneak	隠密向上
incense fumes	香料の煙
increase stat	能力上昇
inner sanctum	最奥聖域
insubstantial	薄弱
iron fittings	鉄の金具
iron ore vein	鉄の鉱脈
j'zhar's pack	ジェイ・ザールの包み
jazbay grapes	ジャズベイ・ブドウ
jzargo flames	ジェイ・ザルゴの焦熱
karliah's bow	カーリアの弓
katariah deck	カタリア号の甲板
keerava's key	キーラバの鍵
key to hjerim	ヒジェリムの鍵
kitchen, roof	キッチン: 屋根
korri's house	コリーの家
kothyr's head	コシルの釜
large antlers	大きな枝角
large planter	大型のプランター
leather armor	革の鎧
leather boots	革のブーツ
leonara arius	レオナラの家の鍵
lesser shield	下級の盾
letterstorage	手紙の保管箱
library, roof	図書館: 屋根
light fingers	器用な指先
linwe's armor	リンウェの鎧
linwe's boots	リンウェのブーツ
lost echo urn	ロストエコーの壷
lotus extract	ロータス・エクストラクト
louis letrush	ルイス・レットラッシュ
magic anomaly	異形魔法
malachite ore	クジャク石の鉱石
mammoth snout	マンモスの鼻
mammoth steak	マンモスステーキ
mani's letter	マニの手紙
map of skyrim	スカイリムの地図
marise aravel	マライズ・アラヴェル
master censer	達人用香炉
master hammer	達人用ハンマー
master retort	達人用レトルト
master trader	トレーダーマスター
master's gaze	主君のにらみ
meeko's shack	ミーコの小屋
mg08 fireball	MG08 ファイアボール
mila valentia	ミラ・ヴァレンシア
miner's house	鉱山労働者の家
miraak's mask	ミラークの仮面
mirri severin	ミッリ・セヴェリン
missing crest	失われたクレスト
mistveil keep	ミストヴェイル砦
mistwatch key	ミストウォッチの鍵
mixwater mill	ミックスウォーター工場
moesring pass	モースリング峠
mogrul's thug	モグルルの悪漢
moonstone ore	月長石の鉱石
morthal guard	モーサル衛兵
morvayn manor	モーヴァイン邸
morven stroud	モルベン・ストラウド
moth in a jar	モス入りの瓶
mother's love	母性愛
mourner's hat	哀悼者の帽子
mystic dagger	秘術のダガー
need crossbow	クロスボウが必要
nepos's house	ネポスの家
netch leather	ネッチレザー
nightgate inn	宿屋「ナイトゲート」
niluva hlaalu	ニルヴァ・フラール
noble clothes	貴族の服
nord hero bow	ノルドの英雄の弓
nord war horn	ノルドの角笛
nordic dagger	ノルドのダガー
nordic shield	ノルドの刻印盾
novice bellow	素人用ふいご
novice censer	素人用香炉
novice hammer	素人用ハンマー
novice retort	素人用レトルト
npc necromage	NPCの死霊魔術師
odfel's house	オドフェルの家
oghmainfinium	オグマインフィニウム
olava's token	オラヴァ・ザの記章
opaque vessel	透明なボトル
orcish dagger	オークのダガー
orcish helmet	オークの兜
orcish shield	オークの盾
ornate relief	飾り立てたレリーフ
orphan's tear	オルファン・ティアー号
oslaf's house	オスラフの家
paralyze 100%	100%麻痺
party clothes	パーティの服
pelagius wing	ペラギウスの羽
perfect touch	パーフェクト・タッチ
phantom sword	幽霊の剣
phinis gestor	フィニス・ゲストール
pickpocketing	スリ
pinemoon cave	パインムーン洞窟
pinewatch key	パインウォッチの鍵
player friend	プレイヤーの友人
pleated shoes	プリーツのある靴
poacher's axe	密猟者の斧
poison damage	毒ダメージ
poison hazard	毒ハザード
poison spider	毒のスパイダー
poison talons	ポイズン・タロン
poor fishwife	貧しい魚売り女
portal vessel	転移門の器
posted notice	公開通知
potent poison	毒（大）
pots and pans	炊事用具
psiijic boots	シージックのブーツ
psiijic robes	シージックのローブ
psychic agony	精神の痛み
purewater run	きれいな水の水路
quartermaster	兵舎長
quest journal	クエスト
quiet casting	無音の唱え
quite pleased	大満足
rabbit haunch	兎肉のロースト
rahgot's bust	ラーゴットの胸像
raldbthar key	ラルドサールの鍵
ralis sedarys	ラリス・セダリス
ravage health	体力破壊
ravam verethi	ラヴァム・ヴェレシ
reaper's lair	リーパーの巣
reaver outlaw	強奪団の無法者
rebel's cairn	反逆者の積み石
reckless mage	無謀な魔術師
red road pass	赤い道峠
red wave safe	レッドウェーブの金庫
redbelly mine	レッドベリー鉱山
redguard hood	レッドガードのフード
redoran guard	レドランの衛兵
reduce damage	ダメージ低下
reeking tower	異臭の塔
refined tunic	上品なチュニック
reflect blows	攻撃反射
resist damage	ダメージ耐性
resist poison	毒耐性
resonance gem	共鳴石
revus sarvani	リーバス・サルバニ
riften ratway	リフテン・ラットウェイ
rimewind keep	ライムウィンド砦
ritual master	儀式師
robbers' cove	ロバーズ洞穴
roll of paper	紙のロール
room 3 layout	部屋3の配置
room 4 layout	部屋4の配置
room 5 layout	部屋5の配置
room 6 layout	部屋6の配置
room 7 layout	部屋7の配置
room 8 layout	部屋8の配置
room 9 layout	部屋9の配置
root of power	力の根源
rorik's manor	ロリク邸
runed lexicon	ルーン文字の刻まれた辞典
sack of flour	小麦粉の袋
sanguine rose	サングインのバラ
sanurach mine	サヌラチ鉱山
sarthis idren	サルティス・アイドレン
sarthis's key	サルティスの鍵
savage strike	強烈な攻撃
savior's hide	救世主の皮鎧
scaled helmet	スケールの兜
scrawled note	走り書きのメモ
scrawled page	走り書きされたページ
script effect	スクリプト効果
sealed letter	封書
sealed scroll	封印された巻物
servos rendas	セルヴォ・レンダス
severin manor	セヴェリン邸
shield charge	シールド・チャージ
shock barrier	雷撃の障壁
shopping list	買い物リスト
shor's throne	ショールの玉座
shrouded cowl	暗殺者の頭巾
shrouded hood	暗殺者のフード
sickly farmer	病弱な農民
sightless pit	サイトレス・ピット
silus vesuius	サイラス・ヴェスイウス
silus's chest	サイラスの宝箱
silver goblet	銀のゴブレット
silver tongue	銀の舌
skaal village	スコール村
skyborn altar	スカイボーンの祭壇
skyrim's rule	スカイリムの統治
slaughterfish	スローターフィッシュ
small antlers	小さな枝角
snow fox pelt	スノー・フォックスの毛皮
snowmelt cove	スノーメルト洞穴
softfire camp	ソフトファイアの野営地
solitude jail	ソリチュード監獄
sondas drenim	ソンダス・ドレニム
sondas's note	ソンダスのメモ
sorine jurard	ソリーヌ・シュラルド
sorli's house	ソルリの家
soul squeezer	魂凝縮
spider poison	スパイダーの毒
spriggan claw	スプリガンの爪
spriggan heal	スプリガンの治癒
sprint hammer	スプリントハンマー
staff of calm	鎮静の杖
staff of fear	恐怖の杖
staff of fury	激昂の杖
stalhrim mace	スタルリムのメイス
steel war axe	鋼鉄の片手斧
storm mastery	熟練の嵐
studded armor	鋲付きの鎧
sultry maiden	色気ある乙女
summon portal	召喚転移門
synda llanith	シンダ・リラニス
tall wardrobe	背の高いタンス
tanning racks	皮なめしの棚
tasius tragus	タシウス・トラガス
tattered note	破れたメモ
teleportation	転移
test guardian	テストガーディアン
thalmor boots	サルモールのブーツ
thalmor robes	サルモールのローブ
the arcanaeum	アルケイナエウム
the firmament	大いなる天空
the great war	大戦
the icerunner	アイスランナー
the pale lady	蒼白の淑女
thieves guild	盗賊ギルド
third remains	第三の死体
three thieves	3人の盗賊
time slowdown	時間減速
tolvald's gap	トルバルド溝
torolf's mill	トロルフの工場
torpor effect	不活性薬の効果
torture tools	拷問具
torygg's horn	トリグのホーン
totem of fear	恐れのトーテム
tower of dawn	暁の塔
trap door key	落とし戸の鍵
trap sunlight	太陽光封印
treva's watch	トレヴァの監視所
trilf's house	トリルフの家
troll slaying	トロール退治
tundra cotton	ツンドラの綿
ulves romoran	ウルヴス・ロモラン
unarmed damge	素手ダメージ
unowned chest	持ち主のいない宝箱
urag gro-shub	ウラッグ・グロ・シューブ
vahlok's tomb	ヴァーロックの墓
valga vinicia	ヴァルガ・ヴィニシア
valtheim keep	ヴァルトヘイム砦
vampire armor	吸血鬼の鎧
vampire boots	吸血鬼のブーツ
vampire claws	吸血鬼の爪
vampire regen	吸血鬼の再生
vampire robes	吸血鬼のローブ
vampire scout	吸血鬼の斥候
vampire touch	吸血鬼の牙
vampiric grip	吸血鬼の手
vekel the man	ヴェケル
vittoria vici	ヴィットリア・ヴィキ
vivienne onis	ビビアン・オニス
vlindrel hall	ヴリンドリルの間
volkihar keep	ヴォルキハル城
wabba ability	ワバ能力
wabba visuals	ワバ・ビジュアル
wabbajack alt	ワバジャック・アルト
wall of frost	氷の壁
ward - lesser	シールド - 下級
warden's lash	番人のムチ
weakened soul	弱体化した魂
weapon plaque	武器の飾り額
wedding dress	ウエディングドレス
werebear form	ウェアベア形態
werewolf cure	ウェアウルフの治療
werewolf feed	ウェアウルフの吸血
werewolf pelt	ウェアウルフの毛皮
weylin's note	ウェイリンのメモ
weynon stones	ウェイノン・ストーンズ
whiterun jail	ホワイトラン監獄
wind and sand	風と砂
withered tree	枯れ木
word of power	力の言葉
writhing wall	枯れた壁
yar gro-gatuk	ヤル・グロ・ガトゥク
yngol's shade	ユンゴルの影
yngvild ghost	ユングビルドの亡霊
a minor maze	小さな迷宮
aeri's house	アエリの家
affable gent	愛想のいい男性
alain dufont	アライン・デュフォン
alduin regen	アルドゥイン回復
alea quintus	アレア・クインタス
alva's house	アルバの家
anchor chain	太古の鎖
ancient bowl	太古の器
animal vigor	動物の活力
anton virane	アントン・ヴィレイン
arch cultist	大信者
argi farseer	アルギ・ファーシア
argonian ale	アルゴニアン・エール
arm bandages	腕の包帯
armor - iron	鎧 - 鉄
armory, roof	武器庫: テラス
articulation	調音
ash guardian	アッシュ・ガーディアン
ashfire mead	アッシュファイアのハチミツ酒
aura whisper	オーラ・ウイスパー
auriel's bow	アーリエルの弓
aval atheron	アヴァル・アセロン
balmora blue	バルモラ・ブルー
bandit chief	山賊長
bats control	コウモリの制御
beast tongue	野獣の舌
bee and barb	ビー・アンド・バルブ
bee in a jar	ハチ入りの瓶
beehive husk	ハチの巣の殻
beggar's row	物乞い通り
belted tunic	ベルトの付いたチュニック
belyn hlaalu	ベリン・フラール
bend will 01	服従のシャウト01
bend will 02	服従のシャウト02
benkongerike	ベンコンジェリケ
black market	ブラックマーケット
blade of woe	悲痛の短剣
blades armor	ブレイズの鎧
blades boots	ブレイズのブーツ
blades sword	ブレイズ・ソード
blank effect	ブランク効果
blizzard 100	氷河への誘い100
block runner	ブロックランナー
blood dragon	ブラッド・ドラゴン
blood horker	ブラッド・ホーカー
blood plague	血の疫病
blood portal	血の転移門
blood ritual	血の儀式
blood shrine	血の祠
blood thirst	血の渇き
bloody claws	血染めの爪
boarriekling	イノシシリークリング
bolar's writ	ボラーの令状
bone breaker	骨折り
bone, part i	骨 第1部
boneyard key	ボーンヤードの鍵
bonus damage	ボーナスダメージ
borkul's key	ボルクルの鍵
bound bow fx	魔力の弓FX
bound dagger	魔力のダガー
brodir grove	ブロディアの森
broken staff	壊れた杖
brood cavern	幼魔の洞窟
burned house	焼けた家
burnt corpse	焼けた死体
cabbage soup	キャベツスープ
call to arms	戦場への誘い
changed ones	変容せし者
chaos damage	混沌ダメージ
chapter viii	8章
chaurus eggs	シャウラスの卵
chaurus spit	シャウラスの唾
chef's tunic	料理人のチュニック
chief burguk	バルグック族長
chief yamarz	ヤマーズ族長
child's doll	子供の人形
chitin armor	キチンの鎧
chitin boots	キチンのブーツ
chitin plate	キチンプレート
cicero's hat	シセロの帽子
clairvoyance	千里眼
clam chowder	クラムチャウダー
clay deposit	粘土の鉱脈
close wounds	治癒の息吹
clothes iron	アイロン
combat vigor	戦闘活力
conditioning	最適装備
control cube	コントロール・キューブ
cooking spit	料理用串
corner shelf	角棚
corpse curse	死体の呪い
corundum ore	鋼玉の鉱石
critical hit	クリティカルヒット
cuffed boots	カフス付きのブーツ
cultist mask	信者の仮面
cure disease	疾病退散
daedra heart	デイドラの心臓
daedric mace	デイドラのメイス
dainty sload	デインティ・スロード号
daynas valen	ダイナス・ヴァレン
dead scholar	死亡した学者
deer glow fx	鹿の発光FX
default race	初期種族
diamond claw	ダイヤモンドの爪
disintegrate	破壊	原子分解
display case	展示箱
dragon armor	ドラゴンの鍛造術
dragon skull	ドラゴンの頭蓋骨
dragon storm	ドラゴンストーム
dragonsreach	ドラゴンズリーチ
drain health	体力低下
draugr melee	ドラウグルの近接攻撃
draugr wight	ドラウグル・ワイト
dravin's bow	ドラヴィンの弓
dread zombie	死霊支配
dremora lord	ドレモラ・ロード
drovas relvi	ドロヴァス・レルヴィ
dummy object	ダミーオブジェクト
dunmer ghost	ダンマーの亡霊
dunmer shoes	ダンマーの靴
dushnikh yal	ダシュニク・ヤル
dwarven bolt	ドワーフのボルト
dwarven haul	ドワーフの宝
dwarven mace	ドワーフのメイス
